Date,filingDate,Name,totalRevenue,costofGoodsAndServicesSold,researchAndDevelopment,totalEquity,totalAssets,totalLiabilities,inventory,commonStockSharesOutstanding,GDP,Interest,Inflation,SP,Cons_Sent,Fin_Stress,Cash_On_Hand,Unemployment_Rate,Recession_probability,Corporate_Profits,initialPrice,finalPrice,delta,class,Liab/Rev,Asset/share
6/30/2020,8/4/2020,VRNS,66565000,10335000,24067000,78530000,498296000,419766000,,31544000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13,33.35,2078.07,38.80666733,40.37333298,1.566665649,1,6.306106813,15.79685519
9/30/2020,10/27/2020,VRNS,76751000,11284000,24670000,82920000,502519000,419599000,,31725000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,40.83333206,39.25999832,-1.57333374,0,5.467016716,15.8398424
12/31/2020,2/9/2021,VRNS,95197000,12462000,27938000,94071000,555482000,461411000,,31819000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,67.21333313,68.52999878,1.316665649,1,4.84690694,17.45755681
3/31/2021,5/4/2021,VRNS,74785000,13482000,30062000,578783000,1038000000,459217000,,106147000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0,2937.989,50.61000061,47.15000153,-3.459999084,0,6.140496089,9.778891537
6/30/2021,8/3/2021,VRNS,88418000,14201000,33333000,570054000,1032000000,461946000,,106914000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,59,60.02000046,1.020000458,1,5.224569658,9.652617992
9/30/2021,11/2/2021,VRNS,100353000,14338000,34344000,576488000,1058000000,481512000,,107321000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,62.43000031,63.54999924,1.119998932,1,4.798182416,9.85827564
12/31/2021,2/8/2022,VRNS,126578000,17378000,40143000,597056000,1109000000,511944000,,107509000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,39.27999878,40.79000092,1.510002136,1,4.044494304,10.31541545
3/31/2022,5/3/2022,VRNS,96261000,17809000,43570000,536216000,1052000000,515784000,,109566000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,38.34999847,37.20000076,-1.149997711,0,5.358182441,9.601518719
6/30/2022,8/2/2022,VRNS,111448000,17799000,44815000,526145000,1052000000,525855000,,109886000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,27.84000015,30.23999977,2.399999619,1,4.718388845,9.573558051
9/30/2022,11/1/2022,VRNS,123308000,17198000,44478000,532799000,1059000000,526201000,,110214000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,17.27000046,17,-0.270000458,0,4.267371136,9.608579672
12/31/2022,2/7/2023,VRNS,142617000,17030000,45018000,502393000,1044000000,541607000,,107673000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,28.54000092,27.61000061,-0.930000305,0,3.797632821,9.696024073
3/31/2018,5/10/2018,AYX,42821000,5004000,10768000,156128000,289289000,133161000,,60052000,20155.486,0.99726438,2.222466,2733.48,98.9,-0.3239,156478,4,0.13,2202.037,32.70999908,34.20000076,1.490001678,1,3.109712524,4.817308333
6/30/2018,8/9/2018,AYX,46796000,5269000,10181000,185111000,507291000,322180000,,60685000,20470.197,1.15872476,2.530544333,2703.13,98.3,-0.1825,136813,3.9,0.1,2258.834,55.33000183,54.86000061,-0.470001221,0,6.884776477,8.359413364
9/30/2018,11/8/2018,AYX,54179000,5810000,10531000,194724000,526490000,331766000,,61103000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,58.29000092,55.59000015,-2.700000763,0,6.123516492,8.616434545
12/31/2018,3/1/2019,AYX,89150000,6717000,11969000,301818000,618167000,316349000,,61462000,20819.269,1.28791727,2.452050667,2698.93,98.1,-0.1487,139445,3.8,0.23,2295.174,74,68.26000214,-5.739997864,0,3.548502524,10.05771046
3/31/2019,5/2/2019,AYX,73034000,8000000,14072000,325838000,644192000,318354000,,61926000,21013.085,0.87527495,2.387288333,2721,94.5,-0.3621,123508,3.9,0.73,2254.933,95.45999908,92.36000061,-3.099998474,0,4.358983487,10.40260957
6/30/2019,8/1/2019,AYX,78945000,9295000,16381000,331428000,663502000,332074000,,62613000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,131.5700073,125.6500015,-5.920005798,0,4.206396859,10.59687285
9/30/2019,11/1/2019,AYX,96920000,9645000,17755000,386426000,1239000000,852574000,,63966000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,99.27999878,95.30999756,-3.970001221,0,8.796677672,19.36966513
12/31/2019,2/14/2020,AYX,156450000,12211000,20892000,424569000,1342000000,917431000,,65170000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,158,156.6399994,-1.36000061,0,5.864052413,20.59229707
3/31/2020,5/7/2020,AYX,99528000,13047000,26181000,426063000,1323000000,896937000,,65569000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,118.9599991,128.3999939,9.439994812,1,9.011906197,20.17721789
6/30/2020,8/7/2020,AYX,86737000,9635000,23256000,409239000,1316000000,906761000,,66039000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13,33.35,2078.07,121.3799973,109.2300034,-12.1499939,0,10.45414298,19.92761853
9/30/2020,11/6/2020,AYX,120114000,10414000,25232000,435417000,1356000000,920583000,,66265000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,115.4199982,115.2099991,-0.209999084,0,7.664243968,20.46329133
12/31/2020,2/12/2021,AYX,160527000,10743000,26448000,476496000,1465000000,988504000,,66547000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,118.2300034,115.0800018,-3.150001526,0,6.157867524,22.01451606
3/31/2021,5/5/2021,AYX,109161000,10841000,31322000,451739000,1416000000,964261000,,66932000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0,2937.989,79.06999969,77.95999908,-1.11000061,0,8.833383718,21.15579992
6/30/2021,8/4/2021,AYX,110435000,12930000,30866000,432000000,1472000000,1040000000,,67173000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,68.51000214,74.47000122,5.959999084,1,9.417304297,21.91356646
9/30/2021,11/3/2021,AYX,113528000,15466000,33457000,410000000,1474000000,1064000000,,67325000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,77.76000214,79.56999969,1.809997559,1,9.37213727,21.89379874
12/31/2021,2/15/2022,AYX,158603000,16516000,36775000,403000000,1600000000,1197000000,,67437000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,52.18999863,58.77999878,6.590000153,1,7.547146019,23.72584783
3/31/2022,5/4/2022,AYX,160651000,24241000,50150000,231000000,1477000000,1246000000,,67826000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,70.62999725,63.09999847,-7.529998779,0,7.755943007,21.77630997
6/30/2022,8/3/2022,AYX,178176000,29772000,57077000,171000000,1456000000,1285000000,,68311000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,60.20000076,62.52999878,2.329998016,1,7.211970187,21.3142832
9/30/2022,11/2/2022,AYX,213258000,31994000,54803000,156000000,1424000000,1268000000,,68673000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,48.15000153,42.68999863,-5.460002899,0,5.945849628,20.73595154
12/31/2022,2/10/2023,AYX,309210000,31777000,59423000,173000000,1557000000,1384000000,,69221000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,62.91999817,68.25,5.330001831,1,4.475922512,22.49317404
4/30/2018,6/12/2018,SMAR,36319000,7323000,12844000,21140000,115035000,93895000,,22040000000,20470.197,1.15872476,2.530544333,2703.13,98.3,-0.1825,136813,3.9,0.1,2258.834,26.47999954,28.43000031,1.950000763,1,2.585285938,0.005219374
7/31/2018,9/10/2018,SMAR,84768000,8155000,14412000,176427000,285201000,108774000,,89287000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,28.67000008,28.55999947,-0.11000061,0,1.283196489,3.194205203
10/31/2018,12/10/2018,SMAR,46868000,8704000,15599000,171614000,291809000,120195000,,103316000,20819.269,1.28791727,2.452050667,2698.93,98.1,-0.1487,139445,3.8,0.23,2295.174,24.78000069,24.5,-0.280000687,0,2.564542972,2.82443184
1/31/2019,4/1/2019,SMAR,55529000,9667000,15986000,166992000,308744000,141752000,,20281000,21013.085,0.87527495,2.387288333,2721,94.5,-0.3621,123508,3.9,0.73,2254.933,39.68000031,40.20999908,0.529998779,1,2.552756217,15.22331246
4/30/2019,6/7/2019,SMAR,56156000,10485000,20238000,162795000,363237000,200442000,,106378000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,45.5,44.31000137,-1.189998627,0,3.569378161,3.414587603
7/31/2019,9/10/2019,SMAR,66758000,12665000,22210000,536941000,757231000,220290000,,116348000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,38.18999863,41.40000153,3.210002899,1,3.299829234,6.508328463
10/31/2019,12/11/2019,SMAR,74335000,14098000,25049000,527037000,774777000,247740000,,117370000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,42.88999939,42.00999832,-0.880001068,0,3.332750387,6.601150209
1/31/2020,3/31/2020,SMAR,72107000,15652000,27973000,514060000,797714000,283654000,,118194000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,41.50999832,39.34000015,-2.169998169,0,3.933792836,6.749192006
4/30/2020,6/8/2020,SMAR,86717000,18441000,25991000,510363000,782606000,272243000,,118868000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13,33.35,2078.07,45.58000183,45.25,-0.330001831,0,3.139442093,6.583824074
7/31/2020,9/4/2020,SMAR,91314000,19018000,28089000,505725000,788883000,283158000,,119921000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,48.54000092,48.00999832,-0.530002594,0,3.100926473,6.578355751
10/31/2020,12/8/2020,SMAR,98947000,23730000,32369000,528582000,831529000,302947000,,121203000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,69.31999969,69.06999969,-0.25,0,3.061709804,6.860630512
1/31/2021,3/25/2021,SMAR,108582000,24350000,32273000,526929000,911789000,384860000,,122634000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0,2937.989,62.45999908,60.20999908,-2.25,0,3.544418044,7.435042484
4/30/2021,6/4/2021,SMAR,117412000,26572000,36474000,523510000,903476000,379966000,,124110000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,63.36000061,63.22999954,-0.130001068,0,3.236176881,7.27963903
7/31/2021,9/8/2021,SMAR,131748000,27466000,39079000,511148000,920733000,409585000,,125210000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,70.83999634,72.88999939,2.050003052,1,3.108851747,7.353510103
10/31/2021,12/8/2021,SMAR,144640000,29415000,41151000,511753000,936106000,424353000,,126118000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,76.36000061,70.98999786,-5.370002747,0,2.933856471,7.422461504
1/31/2022,3/25/2022,SMAR,156439000,33020000,48736000,504947000,1003000000,498053000,,127057000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,53.34000015,54.38000107,1.040000916,1,3.183688211,7.894094776
4/30/2022,6/7/2022,SMAR,168109000,37158000,52519000,480976000,981958000,500982000,,128519000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,40.58000183,35.79999924,-4.780002594,0,2.980102196,7.640566764
7/31/2022,9/7/2022,SMAR,187972000,40551000,53784000,474703000,994249000,519546000,,129645000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,33.5,37.75999832,4.259998322,1,2.763954206,7.669011531
10/31/2022,12/8/2022,SMAR,202081000,42863000,50526000,472152000,1014000000,541848000,,130634000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,36.84999847,40.47999954,3.630001068,1,2.681340651,7.762144618
1/31/2023,3/22/2023,SMAR,209129000,44713000,58376000,485449000,1110000000,624551000,,131451000,26629.7225,1.7543125,6.53331693,3610.215,55.3,-0.09135,155669,3.5,0.85,3358.188149,46.84999847,47.11999893,0.270000458,1,2.986438992,8.444211151
5/6/2018,6/14/2018,AVGO,5014000000,2463000000,936000000,32067000000,54936000000,22869000000,1235000000,436235000,20470.197,1.15872476,2.530544333,2703.13,98.3,-0.1825,136813,3.9,0.1,2258.834,223.8534241,220.5514679,-3.301956177,0,4.561029118,125.9321237
8/5/2018,9/13/2018,AVGO,5063000000,2444000000,959000000,27452000000,50372000000,22920000000,1216000000,413297000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,198.9357452,198.437149,-0.498596191,0,4.5269603,121.8784554
11/4/2018,12/21/2018,AVGO,5444000000,2509000000,948000000,26657000000,50124000000,23467000000,1124000000,407638000,20819.269,1.28791727,2.452050667,2698.93,98.1,-0.1487,139445,3.8,0.23,2295.174,210.7060547,201.147644,-9.558410645,0,4.310617193,122.9620398
2/3/2019,3/15/2019,AVGO,5789000000,2581000000,1133000000,23224000000,72110000000,48886000000,1074000000,396154000,21013.085,0.87527495,2.387288333,2721,94.5,-0.3621,123508,3.9,0.73,2254.933,249.7483521,252.8025513,3.054199219,1,8.444636379,182.025172
5/5/2019,6/14/2019,AVGO,5517000000,2428000000,1151000000,22172000000,70916000000,48744000000,1034000000,398514000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,230.8341064,230.868866,0.034759521,1,8.835236542,177.9510883
8/4/2019,9/13/2019,AVGO,5515000000,2481000000,1235000000,21503000000,69767000000,48264000000,1091000000,397613000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,254.4213715,252.9666748,-1.454696655,0,8.751405258,175.4645849
11/3/2019,12/20/2019,AVGO,5776000000,2624000000,1177000000,24970000000,67493000000,42523000000,874000000,397561000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,284.9851379,285.4587097,0.473571777,1,7.362015235,169.7676583
2/2/2020,3/13/2020,AVGO,5858000000,2594000000,1289000000,24396000000,81006000000,56610000000,944000000,399431000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,209.2452393,167.5784149,-41.66682434,0,9.66370775,202.803488
5/3/2020,6/12/2020,AVGO,5742000000,2553000000,1269000000,23970000000,81548000000,57578000000,953000000,402103000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13,33.35,2078.07,272.7939148,276.2827454,3.488830566,1,10.02751654,202.8037592
8/2/2020,9/11/2020,AVGO,5821000000,2505000000,1228000000,23585000000,79298000000,55713000000,1081000000,404000000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,330.1744995,332.4692688,2.294769287,1,9.571035904,196.2821782
11/1/2020,12/18/2020,AVGO,6467000000,2720000000,1182000000,23901000000,75933000000,52032000000,1003000000,407000000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,405.9561462,400.6499939,-5.306152344,0,8.045770837,186.5675676
1/31/2021,3/12/2021,AVGO,6655000000,2703000000,1211000000,23999000000,76972000000,52973000000,952000000,408000000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0,2937.989,421.4728699,439.7826538,18.30978394,1,7.95987979,188.6568627
5/2/2021,6/11/2021,AVGO,6610000000,2553000000,1238000000,23966000000,75524000000,51558000000,1004000000,410000000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,443.15448,447.984314,4.829833984,1,7.8,184.204878
8/1/2021,9/9/2021,AVGO,6778000000,2581000000,1205000000,24367000000,75880000000,51513000000,1160000000,412000000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,468.2476807,473.4378357,5.190155029,1,7.600029507,184.1747573
10/31/2021,12/17/2021,AVGO,7407000000,2769000000,1200000000,24989000000,75570000000,50581000000,1297000000,413000000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,606.8967896,616.5216675,9.62487793,1,6.828810585,182.9782082
1/30/2022,3/10/2022,AVGO,7706000000,2657000000,1206000000,22994000000,73224000000,50230000000,1520000000,410000000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,565.3475952,546.1766968,-19.17089844,0,6.518297431,178.595122
5/1/2022,6/9/2022,AVGO,8103000000,2664000000,1261000000,20990000000,71719000000,50729000000,1668000000,406000000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,538.6557007,501.2746277,-37.381073,0,6.260520795,176.6477833
7/31/2022,9/8/2022,AVGO,8464000000,2783000000,1255000000,20903000000,71326000000,50423000000,1838000000,405000000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,499.8743591,516.6009521,16.72659302,1,5.957348771,176.1135802
10/30/2022,12/16/2022,AVGO,8930000000,3004000000,1197000000,22709000000,73249000000,50540000000,1925000000,418000000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,547.3702393,545.7023315,-1.667907715,0,5.659574468,175.2368421
1/29/2023,3/8/2023,AVGO,8915000000,2911000000,1195000000,23310000000,72976000000,49666000000,1899000000,417000000,26629.7225,1.7543125,6.53331693,3610.215,55.3,-0.09135,155669,3.5,0.85,3358.188149,627.7418213,610.4364014,-17.30541992,0,5.571060011,175.0023981
8/31/2019,10/29/2019,ACN,11056000000,7621000000,,14409000000,29790000000,15381000000,,637049000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,175.8290863,176.4189301,0.58984375,1,1.391190304,46.76249394
11/30/2019,12/19/2019,ACN,11359000000,7711000000,,15167000000,33171000000,18004000000,,635722000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,198.1882324,200.5954437,2.407211304,1,1.584998679,52.17846795
2/29/2020,3/19/2020,ACN,11142000000,7782000000,,15474000000,33503000000,18029000000,,637486000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,151.3887634,137.2432404,-14.14552307,0,1.61811165,52.55487964
5/31/2020,6/25/2020,ACN,10991000000,7463000000,,16014000000,35057000000,19043000000,,636146000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13,33.35,2078.07,208.5063934,204.0929108,-4.413482666,0,1.7325994,55.10841851
8/31/2020,10/22/2020,ACN,10835000000,7395000000,,17001000000,37079000000,20078000000,,635888000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,220.5497437,211.936142,-8.613601685,0,1.853068759,58.310583
11/30/2020,12/17/2020,ACN,11762000000,7864000000,,17906000000,38268000000,20362000000,,634271000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,255.6709747,252.7225037,-2.948471069,0,1.731168169,60.33383207
2/28/2021,3/18/2021,ACN,12088000000,8493000000,,18308000000,39985000000,21677000000,,635994000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0,2937.989,258.8921814,257.2528992,-1.639282227,0,1.793266049,62.87008997
5/31/2021,6/24/2021,ACN,13264000000,8859000000,,19343000000,42125000000,22782000000,,635204000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,283.6982117,285.9750977,2.276885986,1,1.717581423,66.3172776
8/31/2021,10/15/2021,ACN,13419000000,8953000000,,19530000000,43176000000,23646000000,,633546000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,334.532074,335.8630676,1.330993652,1,1.762128326,68.14974761
11/30/2021,12/16/2021,ACN,14965000000,10048000000,,20353000000,43675000000,23322000000,,632281000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,392.0588684,377.5548096,-14.50405884,0,1.558436351,69.07530038
2/28/2022,3/17/2022,ACN,15047000000,10523000000,,20560000000,44318000000,23758000000,,633957000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,313.4986572,318.4047241,4.906066895,1,1.578919386,69.90694952
5/31/2022,6/23/2022,ACN,16159000000,10844000000,,21389000000,46095000000,24706000000,,632749000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,281.2961731,287.9785156,6.682342529,1,1.528931246,72.84879154
8/31/2022,10/12/2022,ACN,15424000000,10478000000,,22106000000,47263000000,25157000000,,632095000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,248.0771027,250.7059937,2.628890991,1,1.631029564,74.77198839
