End,Name,totalRevenue,totalAssets,totalLiabilities,commonStockSharesOutstanding,GDP,Interest,Inflation,SP,Cons_Sent,Fin_Stress,Cash_On_Hand,Unemployment_Rate,Recession_probability,Corporate_Profits
6/30/2021,AYX,0.011670835,0.039548023,0.078546161,0.003600669,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624
9/30/2021,AYX,0.028007425,0.001358696,0.023076923,0.002262814,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477
12/31/2021,AYX,0.397038616,0.085481682,0.125,0.001663572,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597
3/31/2022,AYX,0.012912744,-0.076875,0.040935673,0.005768347,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155
6/30/2022,AYX,0.109087401,-0.014218009,0.031300161,0.00715065,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562
9/30/2022,AYX,0.196895205,-0.021978022,-0.013229572,0.005299293,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295
12/31/2022,AYX,0.449933883,0.093398876,0.09148265,0.007979847,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002
7/31/2018,SMAR,1.333984967,1.47925414,0.158464242,-0.995948866,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353
10/31/2018,SMAR,-0.44710268,0.023169624,0.104997518,0.157122537,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232
1/31/2019,SMAR,0.184795596,0.058034536,0.179350223,-0.80369933,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876
4/30/2019,SMAR,0.011291397,0.176498976,0.414032959,4.245204872,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195
7/31/2019,SMAR,0.188795498,1.084674744,0.099021163,0.093722386,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894
10/31/2019,SMAR,0.113499506,0.023171265,0.124608471,0.008783993,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102
1/31/2020,SMAR,-0.029972422,0.029604648,0.144966497,0.007020533,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177
4/30/2020,SMAR,0.202615557,-0.018939119,-0.040228588,0.005702489,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143
7/31/2020,SMAR,0.05301152,0.008020639,0.040092858,0.008858566,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008
10/31/2020,SMAR,0.083590687,0.054058713,0.069886777,0.010690371,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814
1/31/2021,SMAR,0.097375363,0.096520987,0.270387229,0.011806638,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408
4/30/2021,SMAR,0.081321029,-0.009117241,-0.012716312,0.012035814,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624
7/31/2021,SMAR,0.122099956,0.019100673,0.077951711,0.008863105,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477
10/31/2021,SMAR,0.097853478,0.01669648,0.036056008,0.007251817,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597
1/31/2022,SMAR,0.081574945,0.071459856,0.173676161,0.007445408,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155
4/30/2022,SMAR,0.074597767,-0.020979063,0.0058809,0.011506647,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562
7/31/2022,SMAR,0.118155482,0.012516829,0.037055224,0.00876135,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295
10/31/2022,SMAR,0.075059051,0.019865245,0.042925939,0.007628524,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002
1/31/2023,SMAR,0.034877104,0.094674556,0.152631365,0.006254115,,-0.007773642,0.007543269,0.038445263,0.098639456,0.224082421,,-0.027777778,,
8/5/2018,AVGO,0.009772637,-0.083078491,0.002230093,-0.052581751,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353
11/4/2018,AVGO,0.075251827,-0.00492337,0.02386562,-0.013692333,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232
2/3/2019,AVGO,0.06337252,0.438632192,1.083180637,-0.028172055,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876
5/5/2019,AVGO,-0.046985662,-0.016558036,-0.002904717,0.005957279,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195
8/4/2019,AVGO,-0.000362516,-0.016202267,-0.009847366,-0.002260899,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894
11/3/2019,AVGO,0.047325476,-0.032594206,-0.118949942,-0.00013078,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102
2/2/2020,AVGO,0.014196676,0.200213355,0.331279543,0.004703681,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177
5/3/2020,AVGO,-0.01980198,0.006690862,0.017099452,0.006689516,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143
8/2/2020,AVGO,0.013758272,-0.027591112,-0.032390844,0.004717697,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008
11/1/2020,AVGO,0.110977495,-0.042434866,-0.066070755,0.007425743,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814
1/31/2021,AVGO,0.029070666,0.013683115,0.018085025,0.002457002,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408
5/2/2021,AVGO,-0.006761833,-0.018812036,-0.026711721,0.004901961,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624
8/1/2021,AVGO,0.025416036,0.004713733,-0.000872803,0.004878049,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477
10/31/2021,AVGO,0.092800236,-0.004085398,-0.01809252,0.002427184,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597
1/30/2022,AVGO,0.04036722,-0.031044065,-0.006939365,-0.007263923,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155
5/1/2022,AVGO,0.051518297,-0.02055337,0.009934302,-0.009756098,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562
7/31/2022,AVGO,0.044551401,-0.005479719,-0.006032053,-0.002463054,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295
10/30/2022,AVGO,0.055056711,0.026960716,0.00232037,0.032098765,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002
1/29/2023,AVGO,-0.001679731,-0.003727013,-0.017293233,-0.002392344,,-0.007773642,0.007543269,0.038445263,0.098639456,0.224082421,,-0.027777778,,
8/31/2018,ACN,-0.017858813,0.051524666,0.046904036,0.002124474,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353
11/30/2018,ACN,0.009710586,0.092314614,-0.003976143,-0.002650743,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232
2/28/2019,ACN,-0.01433151,0.025612222,0.00178215,-0.000370963,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876
5/31/2019,ACN,0.061794528,0.027966411,0.026044261,-0.001266754,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195
8/31/2019,ACN,-0.003963964,0.058033812,0.066717525,-0.00122603,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894
11/30/2019,ACN,0.027405933,0.113494461,0.170535076,-0.002083042,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102
2/29/2020,ACN,-0.019103794,0.010008743,0.00138858,0.002774798,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177
5/31/2020,ACN,-0.013552325,0.046383906,0.05624272,-0.002102007,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143
8/31/2020,ACN,-0.014193431,0.057677497,0.05435068,-0.000405567,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008
11/30/2020,ACN,0.085556068,0.032066668,0.014144835,-0.002542901,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814
2/28/2021,ACN,0.027716375,0.044867775,0.064581082,0.002716504,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408
5/31/2021,ACN,0.097286565,0.05352007,0.050975689,-0.00124215,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624
8/31/2021,ACN,0.011685766,0.024949555,0.037924677,-0.002610185,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477
11/30/2021,ACN,0.115209777,0.011557347,-0.013702106,-0.001996698,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597
2/28/2022,ACN,0.005479452,0.014722381,0.018694795,0.00265072,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155
5/31/2022,ACN,0.073901774,0.040096575,0.039902349,-0.001905492,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562
8/31/2022,ACN,-0.045485488,0.025338974,0.018254675,-0.001033585,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295
11/30/2022,ACN,0.021006224,-0.003110255,-0.040386374,-0.003097636,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002
2/28/2023,ACN,0.004191008,0.012967994,-0.007290502,0.001123565,,-0.007773642,0.007543269,0.038445263,0.098639456,0.224082421,,-0.027777778,,
6/30/2018,TXN,0.060174188,0.058262409,0.149745084,-0.006103764,0.015614161,0.161903286,0.138620043,-0.011103063,-0.006066734,-0.446735395,-0.125672619,-0.025,-0.222222222,0.025792936
9/30/2018,TXN,0.060741847,0.002482863,0.020777904,-0.008188332,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353
12/31/2018,TXN,-0.127669561,-0.077316535,0.010673948,-0.01754386,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232
3/31/2019,TXN,-0.033091203,0.017856101,0.095910598,-0.013655462,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876
6/30/2019,TXN,0.020589872,-0.003382446,-0.002913492,-0.002129925,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195
9/30/2019,TXN,0.028080698,0.034974689,0.012249944,-0.002134472,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894
12/31/2019,TXN,-0.111641474,0.001445087,0.011546575,-0.002139037,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102
3/31/2020,TXN,-0.006268657,-0.040792541,0.048073757,-0.002143623,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177
6/30/2020,TXN,-0.027035146,0.009373373,0.026390198,-0.016111708,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143
9/30/2020,TXN,0.178450139,0.043680138,0.008264463,0.001091703,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008
12/31/2020,TXN,0.067854336,0.062832976,0.028536733,0.00436205,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814
3/31/2021,TXN,0.052257115,0.014882952,-0.067985045,0.001085776,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408
6/30/2021,TXN,0.067847983,0.049086002,-0.002427953,0.001084599,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624
9/30/2021,TXN,0.013755459,0.129592778,0.176931217,0,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477
12/31/2021,TXN,0.04070644,0.06028445,0.019870527,0,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597
3/31/2022,TXN,0.015107616,0.024315124,-0.007405448,0,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155
6/30/2022,TXN,0.062589195,-0.021878462,-0.0557776,-0.003250271,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562
9/30/2022,TXN,0.005564083,0.053957853,0.086445301,-0.007608696,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295
12/31/2022,TXN,-0.108948674,0.044134014,0.093506494,-0.006571742,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002
8/31/2018,ORCL,-0.780869918,-0.068864208,-0.012986587,-0.046534901,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353
11/30/2018,ORCL,0.045307068,-0.078218732,-0.028186641,-0.046969299,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232
2/28/2019,ORCL,0.007870524,-0.075051979,-0.023043785,-0.052037445,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876
5/31/2019,ORCL,3.345138583,-0.006661306,0.013998414,-0.024397328,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195
8/31/2019,ORCL,-0.780463727,-0.022813199,0.010031752,-0.018755582,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894
11/30/2019,ORCL,0.052346362,-0.073294486,-0.055993439,-0.024878641,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102
2/29/2020,ORCL,0.018626055,-0.017665045,-0.004958977,-0.016490355,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177
5/31/2020,ORCL,3.202215769,0.193725182,0.253367932,-0.029737425,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143
8/31/2020,ORCL,-0.777234565,-0.01638975,0.006685113,-0.01728073,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008
11/30/2020,ORCL,0.055268298,-0.031106336,-0.018816972,-0.02057067,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814
2/28/2021,ORCL,0.032447735,0.073581544,0.069659246,-0.019308943,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408
5/31/2021,ORCL,3.269036068,0.110050885,0.15255153,-0.027979275,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624
8/31/2021,ORCL,-0.777958942,-0.062414669,-0.011154454,-0.025230988,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477
11/30/2021,ORCL,0.071984869,-0.130381374,-0.059992769,-0.026248633,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597
2/28/2022,ORCL,0.018889465,0.016342835,0.002923127,-0.001123175,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155
5/31/2022,ORCL,3.323112967,0.006010456,-0.015536049,-0.001124438,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562
8/31/2022,ORCL,-0.750541942,0.192246814,0.178908732,0.01163227,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295
11/30/2022,ORCL,0.073391896,-0.014120283,-0.02547289,-0.00037092,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002
2/28/2023,ORCL,0.0062478,0.024527318,0.009991335,0.001855288,,-0.007773642,0.007543269,0.038445263,0.098639456,0.224082421,,-0.027777778,,
6/30/2018,MSFT,0.121779336,0.054383557,0.059377594,-0.001690507,0.015614161,0.161903286,0.138620043,-0.011103063,-0.006066734,-0.446735395,-0.125672619,-0.025,-0.222222222,0.025792936
9/30/2018,MSFT,-0.048861559,-0.00474796,-0.025424402,0.000390778,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353
12/31/2018,MSFT,0.111165473,0.00481331,-0.028668469,0.000390625,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232
3/31/2019,MSFT,-0.056705246,0.017082659,0.010112097,-0.002212677,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876
6/30/2019,MSFT,0.124162305,0.088403645,0.093868196,-0.003000261,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195
9/30/2019,MSFT,-0.038229973,-0.026525356,-0.061511404,-0.001177548,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894
12/31/2019,MSFT,0.120081411,0.013762076,-0.001208833,-0.003012837,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102
